Country,Place of birth,Gender,Rate,Year,Unit,PowerCode,Value
Germany,Native-born,Total,Employment rate,2010,Percentage,Units,71.9
Germany,Native-born,Total,Employment rate,2011,Percentage,Units,73
Germany,Native-born,Total,Employment rate,2012,Percentage,Units,74
Germany,Native-born,Total,Employment rate,2013,Percentage,Units,74.5
Germany,Native-born,Total,Employment rate,2014,Percentage,Units,74.9
Germany,Native-born,Total,Employment rate,2015,Percentage,Units,75.2
Germany,Native-born,Total,Employment rate,2016,Percentage,Units,76.2
Germany,Native-born,Total,Employment rate,2017,Percentage,Units,77
Germany,Native-born,Total,Employment rate,2018,Percentage,Units,77.5
Germany,Native-born,Total,Employment rate,2019,Percentage,Units,78.2
Germany,Native-born,Total,Unemployment rate,2000,Percentage,Units,7.4
Germany,Native-born,Total,Unemployment rate,2001,Percentage,Units,7.4
Germany,Native-born,Total,Unemployment rate,2002,Percentage,Units,8
Germany,Native-born,Total,Unemployment rate,2003,Percentage,Units,9
Germany,Native-born,Total,Unemployment rate,2004,Percentage,Units,9.9
Germany,Native-born,Total,Unemployment rate,2005,Percentage,Units,10
Germany,Native-born,Total,Unemployment rate,2006,Percentage,Units,9.3
Germany,Native-born,Total,Unemployment rate,2007,Percentage,Units,7.8
Germany,Native-born,Total,Unemployment rate,2008,Percentage,Units,6.6
Germany,Native-born,Total,Unemployment rate,2009,Percentage,Units,7
Germany,Native-born,Total,Unemployment rate,2010,Percentage,Units,6.6
Germany,Native-born,Total,Unemployment rate,2011,Percentage,Units,5.6
Germany,Native-born,Total,Unemployment rate,2012,Percentage,Units,4.9
Germany,Native-born,Total,Unemployment rate,2013,Percentage,Units,4.8
Germany,Native-born,Total,Unemployment rate,2014,Percentage,Units,4.5
Germany,Native-born,Total,Unemployment rate,2015,Percentage,Units,4.1
Germany,Native-born,Total,Unemployment rate,2016,Percentage,Units,3.6
Germany,Native-born,Total,Unemployment rate,2017,Percentage,Units,3.3
Germany,Native-born,Total,Unemployment rate,2018,Percentage,Units,2.9
Germany,Native-born,Total,Unemployment rate,2019,Percentage,Units,2.6
Germany,Native-born,Total,Participation rate,2000,Percentage,Units,72.1
Germany,Native-born,Total,Participation rate,2001,Percentage,Units,72.3
Germany,Native-born,Total,Participation rate,2002,Percentage,Units,72.4
Germany,Native-born,Total,Participation rate,2003,Percentage,Units,72.8
Germany,Native-born,Total,Participation rate,2004,Percentage,Units,72.8
Germany,Native-born,Total,Participation rate,2005,Percentage,Units,74.6
Germany,Native-born,Total,Participation rate,2006,Percentage,Units,75.8
Germany,Native-born,Total,Participation rate,2007,Percentage,Units,76.4
Germany,Native-born,Total,Participation rate,2008,Percentage,Units,76.6
Germany,Native-born,Total,Participation rate,2009,Percentage,Units,77.1
Germany,Native-born,Total,Participation rate,2010,Percentage,Units,77
Germany,Native-born,Total,Participation rate,2011,Percentage,Units,77.3
Germany,Native-born,Total,Participation rate,2012,Percentage,Units,77.8
Germany,Native-born,Total,Participation rate,2013,Percentage,Units,78.3
Germany,Native-born,Total,Participation rate,2014,Percentage,Units,78.5
Germany,Native-born,Total,Participation rate,2015,Percentage,Units,78.4
Germany,Native-born,Total,Participation rate,2016,Percentage,Units,79.1
Germany,Native-born,Total,Participation rate,2017,Percentage,Units,79.6
Germany,Native-born,Total,Participation rate,2018,Percentage,Units,79.9
Germany,Native-born,Total,Participation rate,2019,Percentage,Units,80.3
Italy,Native-born,Men,Employment rate,2000,Percentage,Units,67.4
Italy,Native-born,Men,Employment rate,2001,Percentage,Units,68
Italy,Native-born,Men,Employment rate,2002,Percentage,Units,68.7
Italy,Native-born,Men,Employment rate,2003,Percentage,Units,69.2
Italy,Native-born,Men,Employment rate,2004,Percentage,Units,69.8
Italy,Native-born,Men,Employment rate,2005,Percentage,Units,69.2
Italy,Native-born,Men,Employment rate,2006,Percentage,Units,69.6
Italy,Native-born,Men,Employment rate,2007,Percentage,Units,69.7
Italy,Native-born,Men,Employment rate,2008,Percentage,Units,69.3
Italy,Native-born,Men,Employment rate,2009,Percentage,Units,67.7
Italy,Native-born,Men,Employment rate,2010,Percentage,Units,66.7
Italy,Native-born,Men,Employment rate,2011,Percentage,Units,66.5
Italy,Native-born,Men,Employment rate,2012,Percentage,Units,65.6
Italy,Native-born,Men,Employment rate,2013,Percentage,Units,64.2
Italy,Native-born,Men,Employment rate,2014,Percentage,Units,64.1
Italy,Native-born,Men,Employment rate,2015,Percentage,Units,64.9
Italy,Native-born,Men,Employment rate,2016,Percentage,Units,65.7
Italy,Native-born,Men,Employment rate,2017,Percentage,Units,66.3
Italy,Native-born,Men,Employment rate,2018,Percentage,Units,66.7
Italy,Native-born,Men,Employment rate,2019,Percentage,Units,67
Italy,Native-born,Men,Unemployment rate,2000,Percentage,Units,8.4
Italy,Native-born,Men,Unemployment rate,2001,Percentage,Units,7.5
Italy,Native-born,Men,Unemployment rate,2002,Percentage,Units,7.2
Italy,Native-born,Men,Unemployment rate,2003,Percentage,Units,7
Italy,Native-born,Men,Unemployment rate,2004,Percentage,Units,6.4
Italy,Native-born,Men,Unemployment rate,2005,Percentage,Units,6.2
Italy,Native-born,Men,Unemployment rate,2006,Percentage,Units,5.5
Italy,Native-born,Men,Unemployment rate,2007,Percentage,Units,4.9
Italy,Native-born,Men,Unemployment rate,2008,Percentage,Units,5.6
Italy,Native-born,Men,Unemployment rate,2009,Percentage,Units,6.6
Italy,Native-born,Men,Unemployment rate,2010,Percentage,Units,7.4
Italy,Native-born,Men,Unemployment rate,2011,Percentage,Units,7.4
Italy,Native-born,Men,Unemployment rate,2012,Percentage,Units,9.7
Italy,Native-born,Men,Unemployment rate,2013,Percentage,Units,11.1
Italy,Native-born,Men,Unemployment rate,2014,Percentage,Units,11.6
Italy,Native-born,Men,Unemployment rate,2015,Percentage,Units,11.1
Italy,Native-born,Men,Unemployment rate,2016,Percentage,Units,10.8
Italy,Native-born,Men,Unemployment rate,2017,Percentage,Units,10.3
Italy,Native-born,Men,Unemployment rate,2018,Percentage,Units,9.7
Italy,Native-born,Men,Unemployment rate,2019,Percentage,Units,9
Italy,Native-born,Men,Participation rate,2000,Percentage,Units,73.6
Italy,Native-born,Men,Participation rate,2001,Percentage,Units,73.5
Italy,Native-born,Men,Participation rate,2002,Percentage,Units,74
Italy,Native-born,Men,Participation rate,2003,Percentage,Units,74.5
Italy,Native-born,Men,Participation rate,2004,Percentage,Units,74.6
Italy,Native-born,Men,Participation rate,2005,Percentage,Units,73.8
Italy,Native-born,Men,Participation rate,2006,Percentage,Units,73.7
Italy,Native-born,Men,Participation rate,2007,Percentage,Units,73.4
Italy,Native-born,Men,Participation rate,2008,Percentage,Units,73.4
Italy,Native-born,Men,Participation rate,2009,Percentage,Units,72.5
Italy,Native-born,Men,Participation rate,2010,Percentage,Units,72
Italy,Native-born,Men,Participation rate,2011,Percentage,Units,71.8
Italy,Native-born,Men,Participation rate,2012,Percentage,Units,72.7
Italy,Native-born,Men,Participation rate,2013,Percentage,Units,72.2
Italy,Native-born,Men,Participation rate,2014,Percentage,Units,72.5
Italy,Native-born,Men,Participation rate,2015,Percentage,Units,73
Italy,Native-born,Men,Participation rate,2016,Percentage,Units,73.7
Italy,Native-born,Men,Participation rate,2017,Percentage,Units,73.9
Italy,Native-born,Men,Participation rate,2018,Percentage,Units,73.9
Italy,Native-born,Men,Participation rate,2019,Percentage,Units,73.6
Italy,Native-born,Women,Employment rate,2000,Percentage,Units,39.3
Italy,Native-born,Women,Employment rate,2001,Percentage,Units,40.9
Italy,Native-born,Women,Employment rate,2002,Percentage,Units,41.8
Italy,Native-born,Women,Employment rate,2003,Percentage,Units,42.7
Italy,Native-born,Women,Employment rate,2004,Percentage,Units,45
Italy,Native-born,Women,Employment rate,2005,Percentage,Units,45.1
Italy,Native-born,Women,Employment rate,2006,Percentage,Units,46
Italy,Native-born,Women,Employment rate,2007,Percentage,Units,46.2
Italy,Native-born,Women,Employment rate,2008,Percentage,Units,46.8
Italy,Native-born,Women,Employment rate,2009,Percentage,Units,45.9
Italy,Native-born,Women,Employment rate,2010,Percentage,Units,45.7
Italy,Native-born,Women,Employment rate,2011,Percentage,Units,46.1
Italy,Native-born,Women,Employment rate,2012,Percentage,Units,46.7
Italy,Native-born,Women,Employment rate,2013,Percentage,Units,46.1
Italy,Native-born,Women,Employment rate,2014,Percentage,Units,46.4
Italy,Native-born,Women,Employment rate,2015,Percentage,Units,46.9
Italy,Native-born,Women,Employment rate,2016,Percentage,Units,48
Italy,Native-born,Women,Employment rate,2017,Percentage,Units,48.8
Italy,Native-born,Women,Employment rate,2018,Percentage,Units,49.4
Italy,Native-born,Women,Employment rate,2019,Percentage,Units,50.2
Italy,Native-born,Women,Unemployment rate,2000,Percentage,Units,14.9
Italy,Native-born,Women,Unemployment rate,2001,Percentage,Units,13
Italy,Native-born,Women,Unemployment rate,2002,Percentage,Units,12.7
Italy,Native-born,Women,Unemployment rate,2003,Percentage,Units,12
Italy,Native-born,Women,Unemployment rate,2004,Percentage,Units,10.1
Italy,Native-born,Women,Unemployment rate,2005,Percentage,Units,9.7
Italy,Native-born,Women,Unemployment rate,2006,Percentage,Units,8.5
Italy,Native-born,Women,Unemployment rate,2007,Percentage,Units,7.6
Italy,Native-born,Women,Unemployment rate,2008,Percentage,Units,8.2
Italy,Native-born,Women,Unemployment rate,2009,Percentage,Units,8.8
Italy,Native-born,Women,Unemployment rate,2010,Percentage,Units,9.2
Italy,Native-born,Women,Unemployment rate,2011,Percentage,Units,9
Italy,Native-born,Women,Unemployment rate,2012,Percentage,Units,11.3
Italy,Native-born,Women,Unemployment rate,2013,Percentage,Units,12.4
Italy,Native-born,Women,Unemployment rate,2014,Percentage,Units,13.3
Italy,Native-born,Women,Unemployment rate,2015,Percentage,Units,12
Italy,Native-born,Women,Unemployment rate,2016,Percentage,Units,12.2
Italy,Native-born,Women,Unemployment rate,2017,Percentage,Units,11.9
Italy,Native-born,Women,Unemployment rate,2018,Percentage,Units,11.2
Italy,Native-born,Women,Unemployment rate,2019,Percentage,Units,10.5
Italy,Native-born,Women,Participation rate,2000,Percentage,Units,46.2
Italy,Native-born,Women,Participation rate,2001,Percentage,Units,47
Italy,Native-born,Women,Participation rate,2002,Percentage,Units,47.9
Italy,Native-born,Women,Participation rate,2003,Percentage,Units,48.6
Italy,Native-born,Women,Participation rate,2004,Percentage,Units,50.1
Italy,Native-born,Women,Participation rate,2005,Percentage,Units,49.9
Italy,Native-born,Women,Participation rate,2006,Percentage,Units,50.3
Italy,Native-born,Women,Participation rate,2007,Percentage,Units,50
Italy,Native-born,Women,Participation rate,2008,Percentage,Units,51
Italy,Native-born,Women,Participation rate,2009,Percentage,Units,50.4
Italy,Native-born,Women,Participation rate,2010,Percentage,Units,50.3
Italy,Native-born,Women,Participation rate,2011,Percentage,Units,50.6
Italy,Native-born,Women,Participation rate,2012,Percentage,Units,52.6
Italy,Native-born,Women,Participation rate,2013,Percentage,Units,52.6
Italy,Native-born,Women,Participation rate,2014,Percentage,Units,53.5
Italy,Native-born,Women,Participation rate,2015,Percentage,Units,53.3
Italy,Native-born,Women,Participation rate,2016,Percentage,Units,54.6
Italy,Native-born,Women,Participation rate,2017,Percentage,Units,55.4
Italy,Native-born,Women,Participation rate,2018,Percentage,Units,55.6
Italy,Native-born,Women,Participation rate,2019,Percentage,Units,56
Italy,Native-born,Total,Employment rate,2000,Percentage,Units,53.3
Italy,Native-born,Total,Employment rate,2001,Percentage,Units,54.4
Italy,Native-born,Total,Employment rate,2002,Percentage,Units,55.2
Italy,Native-born,Total,Employment rate,2003,Percentage,Units,56
Italy,Native-born,Total,Employment rate,2004,Percentage,Units,57.4
Italy,Native-born,Total,Employment rate,2005,Percentage,Units,57.2
Italy,Native-born,Total,Employment rate,2006,Percentage,Units,57.9
Italy,Native-born,Total,Employment rate,2007,Percentage,Units,58
Italy,Native-born,Total,Employment rate,2008,Percentage,Units,58.1
Italy,Native-born,Total,Employment rate,2009,Percentage,Units,56.9
Italy,Native-born,Total,Employment rate,2010,Percentage,Units,56.3
Italy,Native-born,Total,Employment rate,2011,Percentage,Units,56.3
Italy,Native-born,Total,Employment rate,2012,Percentage,Units,56.2
Italy,Native-born,Total,Employment rate,2013,Percentage,Units,55.2
Italy,Native-born,Total,Employment rate,2014,Percentage,Units,55.3
Italy,Native-born,Total,Employment rate,2015,Percentage,Units,55.9
Italy,Native-born,Total,Employment rate,2016,Percentage,Units,56.9
Italy,Native-born,Total,Employment rate,2017,Percentage,Units,57.6
Italy,Native-born,Total,Employment rate,2018,Percentage,Units,58.1
Italy,Native-born,Total,Employment rate,2019,Percentage,Units,58.7
Italy,Native-born,Total,Unemployment rate,2000,Percentage,Units,10.9
Italy,Native-born,Total,Unemployment rate,2001,Percentage,Units,9.7
Italy,Native-born,Total,Unemployment rate,2002,Percentage,Units,9.3
Italy,Native-born,Total,Unemployment rate,2003,Percentage,Units,9
Italy,Native-born,Total,Unemployment rate,2004,Percentage,Units,7.9
Italy,Native-born,Total,Unemployment rate,2005,Percentage,Units,7.6
Italy,Native-born,Total,Unemployment rate,2006,Percentage,Units,6.7
Italy,Native-born,Total,Unemployment rate,2007,Percentage,Units,6
Italy,Native-born,Total,Unemployment rate,2008,Percentage,Units,6.6
Italy,Native-born,Total,Unemployment rate,2009,Percentage,Units,7.5
Italy,Native-born,Total,Unemployment rate,2010,Percentage,Units,8.1
Italy,Native-born,Total,Unemployment rate,2011,Percentage,Units,8
Italy,Native-born,Total,Unemployment rate,2012,Percentage,Units,10.4
Italy,Native-born,Total,Unemployment rate,2013,Percentage,Units,11.7
Italy,Native-born,Total,Unemployment rate,2014,Percentage,Units,12.3
Italy,Native-born,Total,Unemployment rate,2015,Percentage,Units,11.5
Italy,Native-born,Total,Unemployment rate,2016,Percentage,Units,11.4
Italy,Native-born,Total,Unemployment rate,2017,Percentage,Units,11
Italy,Native-born,Total,Unemployment rate,2018,Percentage,Units,10.3
Italy,Native-born,Total,Unemployment rate,2019,Percentage,Units,9.6
Italy,Native-born,Total,Participation rate,2000,Percentage,Units,59.8
Italy,Native-born,Total,Participation rate,2001,Percentage,Units,60.2
Italy,Native-born,Total,Participation rate,2002,Percentage,Units,60.9
Italy,Native-born,Total,Participation rate,2003,Percentage,Units,61.5
Italy,Native-born,Total,Participation rate,2004,Percentage,Units,62.3
Italy,Native-born,Total,Participation rate,2005,Percentage,Units,61.9
Italy,Native-born,Total,Participation rate,2006,Percentage,Units,62
Italy,Native-born,Total,Participation rate,2007,Percentage,Units,61.7
Italy,Native-born,Total,Participation rate,2008,Percentage,Units,62.2
Italy,Native-born,Total,Participation rate,2009,Percentage,Units,61.5
Italy,Native-born,Total,Participation rate,2010,Percentage,Units,61.2
Italy,Native-born,Total,Participation rate,2011,Percentage,Units,61.3
Italy,Native-born,Total,Participation rate,2012,Percentage,Units,62.7
Italy,Native-born,Total,Participation rate,2013,Percentage,Units,62.5
Italy,Native-born,Total,Participation rate,2014,Percentage,Units,63.1
Italy,Native-born,Total,Participation rate,2015,Percentage,Units,63.2
Italy,Native-born,Total,Participation rate,2016,Percentage,Units,64.2
Italy,Native-born,Total,Participation rate,2017,Percentage,Units,64.7
Italy,Native-born,Total,Participation rate,2018,Percentage,Units,64.8
Italy,Native-born,Total,Participation rate,2019,Percentage,Units,64.9
Spain,Native-born,Men,Employment rate,2000,Percentage,Units,70.8
Spain,Native-born,Men,Employment rate,2001,Percentage,Units,72.1
Spain,Native-born,Men,Employment rate,2002,Percentage,Units,72.4
Spain,Native-born,Men,Employment rate,2003,Percentage,Units,72.7
Spain,Native-born,Men,Employment rate,2004,Percentage,Units,73
Spain,Native-born,Men,Employment rate,2005,Percentage,Units,74.6
Spain,Native-born,Men,Employment rate,2006,Percentage,Units,75.4
Spain,Native-born,Men,Employment rate,2007,Percentage,Units,75.3
Spain,Native-born,Men,Employment rate,2008,Percentage,Units,73.3
Spain,Native-born,Men,Employment rate,2009,Percentage,Units,67.6
Spain,Native-born,Men,Employment rate,2010,Percentage,Units,66.1
Spain,Native-born,Men,Employment rate,2011,Percentage,Units,64
Spain,Native-born,Men,Employment rate,2012,Percentage,Units,61.4
Spain,Native-born,Men,Employment rate,2013,Percentage,Units,60.3
Spain,Native-born,Men,Employment rate,2014,Percentage,Units,61.5
Spain,Native-born,Men,Employment rate,2015,Percentage,Units,63.4
Spain,Native-born,Men,Employment rate,2016,Percentage,Units,65
Spain,Native-born,Men,Employment rate,2017,Percentage,Units,66.6
Spain,Native-born,Men,Employment rate,2018,Percentage,Units,67.8
Spain,Native-born,Men,Employment rate,2019,Percentage,Units,68.3
Spain,Native-born,Men,Unemployment rate,2000,Percentage,Units,9.4
Spain,Native-born,Men,Unemployment rate,2001,Percentage,Units,7.2
Spain,Native-born,Men,Unemployment rate,2002,Percentage,Units,7.7
Spain,Native-born,Men,Unemployment rate,2003,Percentage,Units,7.9
Spain,Native-born,Men,Unemployment rate,2004,Percentage,Units,7.8
Spain,Native-born,Men,Unemployment rate,2005,Percentage,Units,6.8
Spain,Native-born,Men,Unemployment rate,2006,Percentage,Units,6.1
Spain,Native-born,Men,Unemployment rate,2007,Percentage,Units,6
Spain,Native-born,Men,Unemployment rate,2008,Percentage,Units,8.9
Spain,Native-born,Men,Unemployment rate,2009,Percentage,Units,15.3
Spain,Native-born,Men,Unemployment rate,2010,Percentage,Units,16.9
Spain,Native-born,Men,Unemployment rate,2011,Percentage,Units,19.3
Spain,Native-born,Men,Unemployment rate,2012,Percentage,Units,22.3
Spain,Native-born,Men,Unemployment rate,2013,Percentage,Units,23.5
Spain,Native-born,Men,Unemployment rate,2014,Percentage,Units,21.8
Spain,Native-born,Men,Unemployment rate,2015,Percentage,Units,19.3
Spain,Native-born,Men,Unemployment rate,2016,Percentage,Units,17
Spain,Native-born,Men,Unemployment rate,2017,Percentage,Units,14.5
Spain,Native-born,Men,Unemployment rate,2018,Percentage,Units,12.7
Spain,Native-born,Men,Unemployment rate,2019,Percentage,Units,11.6
Spain,Native-born,Men,Participation rate,2000,Percentage,Units,78.2
Spain,Native-born,Men,Participation rate,2001,Percentage,Units,77.7
Spain,Native-born,Men,Participation rate,2002,Percentage,Units,78.4
Spain,Native-born,Men,Participation rate,2003,Percentage,Units,78.9
Spain,Native-born,Men,Participation rate,2004,Percentage,Units,79.2
Spain,Native-born,Men,Participation rate,2005,Percentage,Units,80.1
Spain,Native-born,Men,Participation rate,2006,Percentage,Units,80.3
Spain,Native-born,Men,Participation rate,2007,Percentage,Units,80.2
Spain,Native-born,Men,Participation rate,2008,Percentage,Units,80.5
Spain,Native-born,Men,Participation rate,2009,Percentage,Units,79.9
Spain,Native-born,Men,Participation rate,2010,Percentage,Units,79.6
Spain,Native-born,Men,Participation rate,2011,Percentage,Units,79.3
Spain,Native-born,Men,Participation rate,2012,Percentage,Units,79
Spain,Native-born,Men,Participation rate,2013,Percentage,Units,78.8
Spain,Native-born,Men,Participation rate,2014,Percentage,Units,78.6
Spain,Native-born,Men,Participation rate,2015,Percentage,Units,78.6
Spain,Native-born,Men,Participation rate,2016,Percentage,Units,78.3
Spain,Native-born,Men,Participation rate,2017,Percentage,Units,77.9
Spain,Native-born,Men,Participation rate,2018,Percentage,Units,77.7
Spain,Native-born,Men,Participation rate,2019,Percentage,Units,77.3
Spain,Native-born,Women,Employment rate,2000,Percentage,Units,41
Spain,Native-born,Women,Employment rate,2001,Percentage,Units,42.4
Spain,Native-born,Women,Employment rate,2002,Percentage,Units,43.5
Spain,Native-born,Women,Employment rate,2003,Percentage,Units,45.4
Spain,Native-born,Women,Employment rate,2004,Percentage,Units,47.2
Spain,Native-born,Women,Employment rate,2005,Percentage,Units,50
Spain,Native-born,Women,Employment rate,2006,Percentage,Units,52.3
Spain,Native-born,Women,Employment rate,2007,Percentage,Units,53.1
Spain,Native-born,Women,Employment rate,2008,Percentage,Units,53.9
Spain,Native-born,Women,Employment rate,2009,Percentage,Units,52.2
Spain,Native-born,Women,Employment rate,2010,Percentage,Units,52.2
Spain,Native-born,Women,Employment rate,2011,Percentage,Units,52
Spain,Native-born,Women,Employment rate,2012,Percentage,Units,51.4
Spain,Native-born,Women,Employment rate,2013,Percentage,Units,50.7
Spain,Native-born,Women,Employment rate,2014,Percentage,Units,51.7
Spain,Native-born,Women,Employment rate,2015,Percentage,Units,53
Spain,Native-born,Women,Employment rate,2016,Percentage,Units,54.7
Spain,Native-born,Women,Employment rate,2017,Percentage,Units,55.9
Spain,Native-born,Women,Employment rate,2018,Percentage,Units,57.1
Spain,Native-born,Women,Employment rate,2019,Percentage,Units,58.4
Spain,Native-born,Women,Unemployment rate,2000,Percentage,Units,20.4
Spain,Native-born,Women,Unemployment rate,2001,Percentage,Units,15.1
Spain,Native-born,Women,Unemployment rate,2002,Percentage,Units,16.3
Spain,Native-born,Women,Unemployment rate,2003,Percentage,Units,15.7
Spain,Native-born,Women,Unemployment rate,2004,Percentage,Units,15.1
Spain,Native-born,Women,Unemployment rate,2005,Percentage,Units,11.9
Spain,Native-born,Women,Unemployment rate,2006,Percentage,Units,10.8
Spain,Native-born,Women,Unemployment rate,2007,Percentage,Units,10.5
Spain,Native-born,Women,Unemployment rate,2008,Percentage,Units,12.2
Spain,Native-born,Women,Unemployment rate,2009,Percentage,Units,16.9
Spain,Native-born,Women,Unemployment rate,2010,Percentage,Units,18.8
Spain,Native-born,Women,Unemployment rate,2011,Percentage,Units,20.4
Spain,Native-born,Women,Unemployment rate,2012,Percentage,Units,23.5
Spain,Native-born,Women,Unemployment rate,2013,Percentage,Units,25.2
Spain,Native-born,Women,Unemployment rate,2014,Percentage,Units,24.1
Spain,Native-born,Women,Unemployment rate,2015,Percentage,Units,22.3
Spain,Native-born,Women,Unemployment rate,2016,Percentage,Units,20.2
Spain,Native-born,Women,Unemployment rate,2017,Percentage,Units,17.9
Spain,Native-born,Women,Unemployment rate,2018,Percentage,Units,15.9
Spain,Native-born,Women,Unemployment rate,2019,Percentage,Units,14.8
Spain,Native-born,Women,Participation rate,2000,Percentage,Units,51.5
Spain,Native-born,Women,Participation rate,2001,Percentage,Units,49.9
Spain,Native-born,Women,Participation rate,2002,Percentage,Units,52
Spain,Native-born,Women,Participation rate,2003,Percentage,Units,53.9
Spain,Native-born,Women,Participation rate,2004,Percentage,Units,55.6
Spain,Native-born,Women,Participation rate,2005,Percentage,Units,56.8
Spain,Native-born,Women,Participation rate,2006,Percentage,Units,58.6
Spain,Native-born,Women,Participation rate,2007,Percentage,Units,59.4
Spain,Native-born,Women,Participation rate,2008,Percentage,Units,61.3
Spain,Native-born,Women,Participation rate,2009,Percentage,Units,62.8
Spain,Native-born,Women,Participation rate,2010,Percentage,Units,64.3
Spain,Native-born,Women,Participation rate,2011,Percentage,Units,65.3
Spain,Native-born,Women,Participation rate,2012,Percentage,Units,67.2
Spain,Native-born,Women,Participation rate,2013,Percentage,Units,67.8
Spain,Native-born,Women,Participation rate,2014,Percentage,Units,68
Spain,Native-born,Women,Participation rate,2015,Percentage,Units,68.3
Spain,Native-born,Women,Participation rate,2016,Percentage,Units,68.6
Spain,Native-born,Women,Participation rate,2017,Percentage,Units,68.2
Spain,Native-born,Women,Participation rate,2018,Percentage,Units,67.9
Spain,Native-born,Women,Participation rate,2019,Percentage,Units,68.5
Spain,Native-born,Total,Employment rate,2000,Percentage,Units,55.9
Spain,Native-born,Total,Employment rate,2001,Percentage,Units,57.3
Spain,Native-born,Total,Employment rate,2002,Percentage,Units,58.1
Spain,Native-born,Total,Employment rate,2003,Percentage,Units,59.2
Spain,Native-born,Total,Employment rate,2004,Percentage,Units,60.2
Spain,Native-born,Total,Employment rate,2005,Percentage,Units,62.5
Spain,Native-born,Total,Employment rate,2006,Percentage,Units,63.9
Spain,Native-born,Total,Employment rate,2007,Percentage,Units,64.4
Spain,Native-born,Total,Employment rate,2008,Percentage,Units,63.8
Spain,Native-born,Total,Employment rate,2009,Percentage,Units,60
Spain,Native-born,Total,Employment rate,2010,Percentage,Units,59.2
Spain,Native-born,Total,Employment rate,2011,Percentage,Units,58.1
Spain,Native-born,Total,Employment rate,2012,Percentage,Units,56.5
Spain,Native-born,Total,Employment rate,2013,Percentage,Units,55.6
Spain,Native-born,Total,Employment rate,2014,Percentage,Units,56.6
Spain,Native-born,Total,Employment rate,2015,Percentage,Units,58.3
Spain,Native-born,Total,Employment rate,2016,Percentage,Units,59.9
Spain,Native-born,Total,Employment rate,2017,Percentage,Units,61.4
Spain,Native-born,Total,Employment rate,2018,Percentage,Units,62.6
Spain,Native-born,Total,Employment rate,2019,Percentage,Units,63.4
Spain,Native-born,Total,Unemployment rate,2000,Percentage,Units,13.8
Spain,Native-born,Total,Unemployment rate,2001,Percentage,Units,10.3
Spain,Native-born,Total,Unemployment rate,2002,Percentage,Units,11.1
Spain,Native-born,Total,Unemployment rate,2003,Percentage,Units,11
Spain,Native-born,Total,Unemployment rate,2004,Percentage,Units,10.8
Spain,Native-born,Total,Unemployment rate,2005,Percentage,Units,8.9
Spain,Native-born,Total,Unemployment rate,2006,Percentage,Units,8.1
Spain,Native-born,Total,Unemployment rate,2007,Percentage,Units,7.9
Spain,Native-born,Total,Unemployment rate,2008,Percentage,Units,10.3
Spain,Native-born,Total,Unemployment rate,2009,Percentage,Units,16
Spain,Native-born,Total,Unemployment rate,2010,Percentage,Units,17.8
Spain,Native-born,Total,Unemployment rate,2011,Percentage,Units,19.8
Spain,Native-born,Total,Unemployment rate,2012,Percentage,Units,22.9
Spain,Native-born,Total,Unemployment rate,2013,Percentage,Units,24.3
Spain,Native-born,Total,Unemployment rate,2014,Percentage,Units,22.8
Spain,Native-born,Total,Unemployment rate,2015,Percentage,Units,20.7
Spain,Native-born,Total,Unemployment rate,2016,Percentage,Units,18.5
Spain,Native-born,Total,Unemployment rate,2017,Percentage,Units,16.1
Spain,Native-born,Total,Unemployment rate,2018,Percentage,Units,14.2
Spain,Native-born,Total,Unemployment rate,2019,Percentage,Units,13.1
Spain,Native-born,Total,Participation rate,2000,Percentage,Units,64.9
Spain,Native-born,Total,Participation rate,2001,Percentage,Units,63.9
Spain,Native-born,Total,Participation rate,2002,Percentage,Units,65.3
Spain,Native-born,Total,Participation rate,2003,Percentage,Units,66.5
Spain,Native-born,Total,Participation rate,2004,Percentage,Units,67.5
Spain,Native-born,Total,Participation rate,2005,Percentage,Units,68.6
Spain,Native-born,Total,Participation rate,2006,Percentage,Units,69.6
Spain,Native-born,Total,Participation rate,2007,Percentage,Units,70
Spain,Native-born,Total,Participation rate,2008,Percentage,Units,71.1
Spain,Native-born,Total,Participation rate,2009,Percentage,Units,71.5
Spain,Native-born,Total,Participation rate,2010,Percentage,Units,72
Spain,Native-born,Total,Participation rate,2011,Percentage,Units,72.4
Spain,Native-born,Total,Participation rate,2012,Percentage,Units,73.2
Spain,Native-born,Total,Participation rate,2013,Percentage,Units,73.4
Spain,Native-born,Total,Participation rate,2014,Percentage,Units,73.4
Spain,Native-born,Total,Participation rate,2015,Percentage,Units,73.5
Spain,Native-born,Total,Participation rate,2016,Percentage,Units,73.5
Spain,Native-born,Total,Participation rate,2017,Percentage,Units,73.1
Spain,Native-born,Total,Participation rate,2018,Percentage,Units,72.9
Spain,Native-born,Total,Participation rate,2019,Percentage,Units,73
United Kingdom,Native-born,Men,Employment rate,2000,Percentage,Units,78
United Kingdom,Native-born,Men,Employment rate,2001,Percentage,Units,78.1
United Kingdom,Native-born,Men,Employment rate,2002,Percentage,Units,77.5
United Kingdom,Native-born,Men,Employment rate,2003,Percentage,Units,77.9
United Kingdom,Native-born,Men,Employment rate,2004,Percentage,Units,77.8
United Kingdom,Native-born,Men,Employment rate,2005,Percentage,Units,77.6
United Kingdom,Native-born,Men,Employment rate,2006,Percentage,Units,76.9
